,Timestamp,SourceIPOuter,DestinationIPOuter,SourceIPInner,DestinationIPInner,PacketSize,SeqNum,location,type,delay,IAT
143,1738425724.436308,,,10.45.0.1,10.45.0.60,84,72,ue,response,,0.02101588249206543
144,1738425724.4253733,,,10.45.0.60,10.45.0.1,84,73,ue,request,,0.011510610580444336
145,1738425724.4363084,,,10.45.0.1,10.45.0.60,84,73,ue,response,,4.76837158203125e-07
146,1738425724.4363348,,,10.45.0.60,10.45.0.1,84,74,ue,request,,0.010961532592773438
147,1738425724.4553125,,,10.45.0.1,10.45.0.60,84,74,ue,response,,0.019004106521606445
148,1738425724.44984,,,10.45.0.60,10.45.0.1,84,75,ue,request,,0.013505220413208008
149,1738425724.4753296,,,10.45.0.1,10.45.0.60,84,75,ue,response,,0.020017147064208984
150,1738425724.4653902,,,10.45.0.60,10.45.0.1,84,76,ue,request,,0.01555013656616211
151,1738425724.47533,,,10.45.0.1,10.45.0.60,84,76,ue,response,,4.76837158203125e-07
152,1738425724.475397,,,10.45.0.60,10.45.0.1,84,77,ue,request,,0.010006904602050781
153,1738425724.4953284,,,10.45.0.1,10.45.0.60,84,77,ue,response,,0.01999831199645996
154,1738425724.4898672,,,10.45.0.60,10.45.0.1,84,78,ue,request,,0.014470100402832031
155,1738425724.51535,,,10.45.0.1,10.45.0.60,84,78,ue,response,,0.020021677017211914
156,1738425724.5054536,,,10.45.0.60,10.45.0.1,84,79,ue,request,,0.015586376190185547
157,1738425724.5153503,,,10.45.0.1,10.45.0.60,84,79,ue,response,,2.384185791015625e-07
158,1738425724.5154445,,,10.45.0.60,10.45.0.1,84,80,ue,request,,0.009990930557250977
159,1738425724.53534,,,10.45.0.1,10.45.0.60,84,80,ue,response,,0.019989728927612305
160,1738425724.5298405,,,10.45.0.60,10.45.0.1,84,81,ue,request,,0.014395952224731445
161,1738425724.55536,,,10.45.0.1,10.45.0.60,84,81,ue,response,,0.020020008087158203
162,1738425724.5454323,,,10.45.0.60,10.45.0.1,84,82,ue,request,,0.015591859817504883
163,1738425724.5553608,,,10.45.0.1,10.45.0.60,84,82,ue,response,,7.152557373046875e-07
164,1738425724.5554335,,,10.45.0.60,10.45.0.1,84,83,ue,request,,0.010001182556152344
165,1738425724.5753653,,,10.45.0.1,10.45.0.60,84,83,ue,response,,0.0200045108795166
166,1738425724.5698617,,,10.45.0.60,10.45.0.1,84,84,ue,request,,0.014428138732910156
167,1738425724.5958693,,,10.45.0.1,10.45.0.60,84,84,ue,response,,0.020503997802734375
168,1738425724.5854816,,,10.45.0.60,10.45.0.1,84,85,ue,request,,0.015619993209838867
169,1738425724.5958695,,,10.45.0.1,10.45.0.60,84,85,ue,response,,2.384185791015625e-07
170,1738425724.5958977,,,10.45.0.60,10.45.0.1,84,86,ue,request,,0.010416030883789062
171,1738425724.615873,,,10.45.0.1,10.45.0.60,84,86,ue,response,,0.020003557205200195
172,1738425724.609838,,,10.45.0.60,10.45.0.1,84,87,ue,request,,0.01394033432006836
173,1738425724.6353931,,,10.45.0.1,10.45.0.60,84,87,ue,response,,0.019520044326782227
